Player_ID,Year,Achievements,CoachName
KN-13-GZZK,2014,,Joshua Ford
EC-55-HLYK,2014,,Lisa Ellis
KW-47-MHMF,2014,,Nathan York
PY-67-EHXG,2014,,Charles Kennedy
NA-07-KQGZ,2014,,Megan Donovan
AM-11-TJUM,2014,,Grace Whitehead
AL-82-QXDP,2014,,Justin Turner
PY-88-EHOZ,2014,,Lauren Figueroa
NO-29-LZEV,2014,,Catherine Shah
TO-08-VNRS,2014,,Cheryl Hill
ST-03-FPUB,2014,,Jill Jones
CL-27-HLLL,2014,,Susan Oconnor
JM-41-IZPA,2014,,Toni Manning
DO-25-CKLW,2014,,Brenda Logan
AU-49-FNHE,2014,,Gregory Morgan
BN-95-HUZI,2014,,Jennifer Hall
WS-69-YHCX,2014,,Aaron Adams
BG-14-XMWQ,2014,,Jill Rhodes
TH-81-FDXQ,2014,,Teresa Taylor
MD-22-IONH,2014,,Michele Martin
US-69-WKPI,2014,,David Ward
HT-39-OQCT,2014,,Keith Woods
GE-02-VTIK,2014,,Rodney Mcdowell DDS
AG-31-STJG,2014,,Todd Johnson
KR-74-KMRZ,2014,,Barbara Smith
PY-15-JEUU,2014,,Michael Christian
TH-87-YIYM,2014,,Nicole Allison
GB-76-MFPK,2014,,Ethan Johnson
BT-58-WGBY,2014,,Kathryn Gonzalez
MA-95-TASQ,2014,,Leah Arnold
GW-76-QGYB,2014,,Mr. Steven Lee
ZA-79-CPEN,2014,,Donald Gray
RU-12-TBEX,2014,,Nicole Barnes DVM
ZA-63-AFKE,2014,,Emily Green
MT-09-HWUI,2014,,Michael Ramos
HN-28-BCEI,2014,,Michael Hale
MC-15-FKYK,2014,,Michael Koch
CF-06-ZEEG,2014,,Victoria Carter
GY-27-KWIC,2014,,Lindsay Underwood
AU-43-EVSH,2014,,Vanessa Santiago
BT-60-DLZF,2014,,Krystal Dixon
LY-44-BKWQ,2014,,Martin Sandoval
EE-70-KMAO,2014,,Linda Wade
HN-54-PLMV,2014,,Charles Torres
IE-98-BOZY,2014,,Brenda Moran
RU-61-OZFH,2014,,Roger Watson
GQ-49-ONFZ,2014,,Roy Castro
SO-86-WGLJ,2014,,Jody Rodriguez
TN-87-MDVU,2014,,Michelle Bailey
GQ-95-NKRZ,2014,,Douglas Wade
UY-74-XSNV,2014,,Michael Gonzalez
EE-84-PFDY,2014,,Courtney Bates
FJ-28-XUNV,2014,,Jamie Marshall
JM-63-ZHHA,2014,,Taylor Le
TN-38-YXXU,2014,,Matthew Martin
EE-21-WQXT,2014,,Robert Dawson
GQ-97-XXWC,2014,,Harold Joyce
SE-57-IQGC,2014,,Mrs. Monica Lee
MW-44-HIYQ,2014,,Kelly Ward
DZ-35-ERQV,2014,,Heather Wyatt
KR-51-RUDU,2014,,Julie Nguyen
LK-75-BGAP,2014,,Michael Wise
CD-05-WIYT,2014,"Runner-Up of Ruiz-Ayala Chess Tournament, 2014 | ",Angela Carpenter
SV-19-KCVX,2014,,Mr. Adam Smith
VC-44-LZUP,2014,,Jennifer May
MT-21-RVEF,2014,,Michael Haley
RU-70-CGFA,2014,,Matthew Freeman
CZ-50-UUUP,2014,,Courtney Anderson
PL-97-VBGI,2014,,Kimberly Butler
BD-20-VCZK,2014,,Ruth Blackwell
LS-03-PXLG,2014,,Jessica Stanley
US-72-HGBZ,2014,,Jessica Henderson
BN-68-TUGU,2014,,Monique Murray
CV-52-QTQW,2014,,Scott Nunez
CV-58-LGME,2014,,Terry Miller
PL-98-ZDRS,2014,,Andrew Johnson
GD-85-TLEM,2014,,Benjamin Vega
LV-02-CIOJ,2014,,Michelle Smith
SE-35-XBVP,2014,,Brittany Davis
MA-92-EERP,2014,,Gabrielle Robinson
NO-74-DVXP,2014,,Emily Fisher
RW-41-AMAA,2014,,Christopher Phillips
TN-99-QVSB,2014,,John Ward
GD-72-JSYM,2014,,Jason Cooper
PW-01-TFTR,2014,,Jenny Hernandez
NP-34-OIWJ,2014,,Kevin Stewart
IE-38-ZPMH,2014,,Wayne Heath
AT-81-VHUT,2014,,Robert Cunningham
UZ-22-LBLR,2014,,Don Sexton
CV-99-FGNW,2014,,Monica Cantu
VE-41-UZNF,2014,,Amy Martinez
SL-29-QYXZ,2014,,Angela Wells
RO-02-KNLL,2014,,Timothy Farrell
UA-14-LFSU,2014,,Sarah Mendez
MH-61-QXMW,2014,,Michael Anderson
TM-36-BYBD,2014,,Dr. Kevin Hernandez
TH-52-MIRM,2014,,Jacob Ray
PG-69-JLTR,2014,,Robyn Hernandez
NG-85-LFGT,2014,,Andrea Stevens
AZ-06-ZLTN,2014,,Sandra Johnson
BF-99-FCXZ,2014,,Jessica Reynolds
NZ-76-WYEI,2014,,Michael Reid
GQ-75-PQJS,2014,,Thomas Robertson
NI-47-FGTP,2014,,Russell Dixon
GE-47-EWMY,2014,,Emily Melton
SR-76-HTQJ,2014,,Justin Harmon
MC-08-WYZV,2014,,Michael Baldwin
AM-85-GPCI,2014,,Kara Baker
ST-12-WBAR,2014,,Robert Gordon
TT-33-LKOS,2014,,Jennifer Oconnor
IL-67-VJXO,2014,,Joseph Dennis
BJ-03-TSJP,2014,,Kimberly Saunders
ER-47-BIJO,2014,,Carmen Walters
MU-96-ZPYS,2014,,Cheryl Thomas
TR-82-TCRJ,2014,,Jacqueline Johnson
BD-88-NQUT,2014,,Elizabeth Brown
LA-19-GLAU,2014,"Runner-Up of Ramirez-Johnson Chess Trials, 2014 | ",Kelly Richard
OM-87-DULZ,2014,,Robert Henry
CM-36-ZQJV,2014,,Christopher Stevenson
LI-93-NCTB,2014,,Mr. Zachary Howe
BH-27-YPJV,2014,,Heather Carroll
PH-90-YDPQ,2014,,Jessica Adams
RU-26-KYLA,2014,,Alan Martinez MD
JM-44-WTYE,2014,,Jonathan Hernandez
AZ-14-HZPJ,2014,,Justin Martinez
TH-96-PQPJ,2014,,Sheryl Bryan
SN-97-BNDU,2014,,Ann Zimmerman
MA-21-WABQ,2014,,Keith Cobb PhD
MH-78-MTLN,2014,,Andres Smith
BT-61-OXWA,2014,,Alyssa Brown
SC-21-WDCH,2014,,Anthony Ford
SK-64-QBBO,2014,,Cynthia Mahoney
LB-66-WQJR,2014,,Thomas Pugh
MZ-21-BDAZ,2014,,April Thompson
VN-18-CKMK,2014,,John Martinez
BR-08-LKMX,2014,,Teresa Gonzales
RS-26-VHDS,2014,,Andrew Reed
KP-72-IYPD,2014,"Runner-Up of Jones, Contreras and Mcdaniel Chess Competition, 2014 | ",Tara Murphy
BO-28-UZGW,2014,,Felicia Garrett
SR-81-VWAM,2014,,Cynthia Allen
MY-38-UQSK,2014,,Ashley Roberts
ZW-04-WDPZ,2014,,Bernard Lucas
IR-93-MOTT,2014,,Mr. Matthew Morales
AG-87-HUHM,2014,,Kathleen Hanson
SL-77-EWEW,2014,,Rachel Ellison
MU-24-GWJZ,2014,,Michael Haynes
BS-96-RWEJ,2014,,Brandon Walker
GM-77-PLJG,2014,,Kimberly Strong
DZ-83-XEOT,2014,,Timothy Garcia
TG-64-TZON,2014,,Amber Kennedy
CU-52-WCIE,2014,,Lindsay Lawrence
SG-20-VHRI,2014,,Caroline Chang
PW-73-NYFQ,2014,,Krista Anderson
PG-54-ZYWF,2014,,Brandon Palmer
ER-88-UZYU,2014,,Susan Hudson
GD-19-RYPZ,2014,,Joann Cross
PY-06-YSLX,2014,,Roberto Fuller
MK-27-AOPO,2014,,Andrew White
UG-63-VKPB,2014,,Antonio Mercado
MM-79-JUJB,2014,,Miranda Rodriguez
SD-82-GSZV,2014,,Dean Beard
SR-76-VCJL,2014,,Terry Davis
SZ-13-VQDZ,2014,,Janet Stephenson
BD-02-YJCS,2014,,Deborah Castaneda
IS-75-GTMW,2014,,Carmen Mendez
BA-15-ZIOC,2014,,Joshua Miller
PH-42-UJUG,2014,,Natasha Casey
EC-10-ZKHI,2014,,Jacqueline Garcia
BW-09-MZSZ,2014,,Courtney Edwards
BT-07-MBHK,2014,,Jerry Martin
NP-25-AURH,2014,,Robert Crane
DE-40-NYKM,2014,,Nicholas Reyes
UZ-59-YNFC,2014,,Mary Nash
SN-65-MYMG,2014,,Shawn Mitchell
KR-33-OTSY,2014,,Jonathan Moran
LC-39-QUEV,2014,,Stephen Wade
SK-86-QOOI,2014,,Gary Adkins
UG-72-EDLZ,2014,,Kaylee Dorsey
KH-29-EBUQ,2014,,John Garrison
HR-85-NEHB,2014,,Gary Holt
IS-68-SAWW,2014,,Cody Mcdonald
KE-70-FXOS,2014,,Abigail Harper
VE-48-QATH,2014,,Gregory Harris
AE-32-RYNN,2014,,Nicole Weiss
GN-01-OFEI,2014,,Christine Swanson
PS-11-OCON,2014,,Karen Banks
RS-82-PLRW,2014,,Crystal Lam
MT-73-VWGM,2014,,Stacy Gill
SL-56-SXBW,2014,,Mark Stein
JO-86-FXBR,2014,,Cindy Roach
DM-44-PFLX,2014,,Jeremy Garrett
MG-89-VZHH,2014,,Joseph Thomas
TR-75-YSUV,2014,,Alex Barton
IL-17-ZSLG,2014,,Adam Martinez
TM-03-POTS,2014,,Holly Lee
CG-36-WAUQ,2014,,Joseph Bell
FI-12-AFQP,2014,,Scott Edwards
MN-79-CROX,2014,,Jacob Munoz
SR-90-HBWX,2014,,Taylor Arnold
PY-65-BVHZ,2014,,Robin Conrad
MU-88-UPGX,2014,,John Roberts
ZA-43-RYVF,2014,,Logan Valencia
KE-96-HYIH,2014,,Sara Vaughan
BG-96-BQRJ,2014,,James Gonzales
HU-81-MOLT,2014,,William Martinez
ES-70-NBZP,2014,,Emily Cox
FM-53-RUUH,2014,,Jake Thompson
SZ-14-WINI,2014,,Christina Harris
AO-61-YBRQ,2014,,Stephen Robertson
ZW-12-RGUU,2014,,Renee Wright
BZ-05-NMJK,2014,,Amanda Jones
CO-04-ABZT,2014,,Julia Lewis
SK-40-JPWZ,2014,,Sue Nunez
SE-03-OBTC,2014,,Ashley Miller
KI-01-YBVF,2014,,Mark Jenkins
VE-61-NEFE,2014,,William Mcdaniel
MT-27-KTMV,2014,,Patricia Lee
MV-04-KECN,2014,,Lisa Bryant
MC-66-GJMV,2014,,Anthony Watson
KI-29-BTST,2014,,Joseph Baker
GN-97-UIAF,2014,,Cathy Jackson
KW-39-MJWF,2014,,Brian Aguirre
JP-88-TMYB,2014,,Jennifer Miller
SM-89-COMH,2014,,Michele Davis
AO-60-KNMB,2014,,Susan Myers PhD
AE-04-PCHW,2014,,Robert Diaz
IR-98-OYIY,2014,,Matthew Burton
TN-26-JCUF,2014,,Crystal Winters
JM-41-CRMF,2014,,John Hunt
VU-17-WCWI,2014,,Terry Barnes
BN-17-JUEZ,2014,,Phillip Williams
VN-82-NGQW,2014,,Monica Brown
KH-12-ZRVX,2014,,Kimberly Brooks
QA-27-GFKE,2014,,Brian Williams
BR-17-WKTL,2014,,Michelle Lopez
BO-48-VCOQ,2014,,Laura Hogan
KP-19-NMLI,2014,,Caitlin Meyer
PL-95-DNAC,2014,,Brian Manning
UA-29-ZQRZ,2014,,Marilyn Brown
RW-14-YMFS,2014,,Kyle Norman
BZ-30-QIQG,2014,,Timothy Perry
CG-39-CVLB,2014,,Kelly Hancock
BO-28-QTLT,2014,,Devin Miller
AL-47-MJNI,2014,,Richard Rosales
HU-85-FOWO,2014,,Christopher Holmes
CR-85-LEUU,2014,,Dr. Mark Mason MD
BS-71-XKLW,2014,,Amanda Hutchinson
GN-00-DRHM,2014,,Christopher Stevens
KG-78-HQNB,2014,,Robert Avila PhD
CA-14-JCRH,2014,,Jessica Hoffman
AT-23-VEIS,2014,,Sharon Stevens
NL-57-QGHK,2014,,Miss Jessica Robinson
HN-85-KWJR,2014,,Crystal Meadows
TG-24-SGBD,2014,,Frank King
BW-50-EZCB,2014,,Lisa Foster
PE-51-GZQZ,2014,,Thomas Smith
ZA-19-TXXE,2014,,Mark Lewis
FI-50-XAAK,2014,,Zachary Leach
ZW-74-DXBY,2014,,Caleb Nelson
TM-35-JNGO,2014,,John Watkins
SL-02-WZNK,2014,,Matthew Conway
MC-27-FKKV,2014,,Jaime Romero
TJ-60-ISZX,2014,,Mr. Cameron Davis
KZ-16-XSZD,2014,,Melissa Brown
SM-32-EXUF,2014,,William Edwards
BA-96-BTKS,2014,,Scott Yates
EE-92-QZDK,2014,,John Nguyen
GH-74-GOJT,2014,,Melissa Brown
TD-90-OCEU,2014,,Jason Reid
MG-97-KWIZ,2014,,Timothy Wade
KH-03-KSMG,2014,,Elizabeth Buck
ES-54-OFXP,2014,,Elizabeth Simon
VC-57-BONQ,2014,,Cindy Gray
EC-15-ICLS,2014,,Joshua Huff
IS-13-LJDI,2014,,Cynthia Stokes
ZW-25-KSEE,2014,,Randy Rowe
SV-05-LQZB,2014,,Kyle Howard
ZW-73-DBTR,2014,,Sarah Howard
NZ-48-SNVR,2014,,Jennifer Hopkins
KG-50-FBQC,2014,,Tyler Williams
MX-69-SPDW,2014,,Anthony Stuart
SG-27-YJUK,2014,,Alicia Mcdonald
UG-49-LOXR,2014,,John Williams
TR-02-LFAV,2014,,Daniel Barrett
MY-55-HIVT,2014,,Kevin Peterson
TR-04-MQMX,2014,,Brian Perkins
SN-60-SLUF,2014,,Michelle Jones
HT-60-MMGG,2014,,Gary Diaz
IR-89-URPW,2014,,Brian Johnson
SR-52-WSHW,2014,,Rodney Logan
JP-17-ZJAS,2014,,Jasmine Brown
PH-14-PSIW,2014,,Ann Ellis
BT-58-PUCP,2014,,Rebecca Hart
SC-09-NTCG,2014,,Kimberly Jackson
ZM-19-GPIL,2014,,David Roman
CA-68-CSIV,2014,,Michelle Hernandez
ME-75-CXAJ,2014,,Brandon Nguyen
CV-22-ZKOU,2014,,Ryan Holder
PY-39-NFJB,2014,,Deborah Berger
TT-08-XWTU,2014,,Jeffery Anderson
TM-31-VRUB,2014,,Brian Gonzalez
LI-97-QBWJ,2014,,Michelle Clay
CA-11-ADLM,2014,,Laura Cooper
ZA-33-ZGPL,2014,,Kimberly Anderson
QA-29-EMVO,2014,,Miguel Vasquez
SV-50-XQRG,2014,,Steven Howell
GY-71-QJQX,2014,,Laura Spencer
BZ-96-TCGF,2014,,Kenneth Reyes
ML-77-UPBJ,2014,,Jacob Richardson
PA-45-MPAS,2014,,Mrs. Claudia Baker
MM-17-LPLS,2014,,Gina Escobar
NL-34-ZMVO,2014,,Alex Shea
CO-85-PJUV,2014,,Michael Morris
DE-51-NLOX,2014,,Rebecca Rosario
TN-70-MMAR,2014,,Paul Fletcher
CV-95-KLZN,2014,,Alison Christensen
PK-25-GHNN,2014,,Bryce White
SR-08-NYUX,2014,,Regina Graham
VU-55-VPGD,2014,,Jamie Collins
ST-86-QXXU,2014,,Jared Garcia
MK-26-RPMI,2014,,Kristin Day
LV-27-ZUCY,2014,,Richard Clark
BE-20-QWTQ,2014,,Christine Garcia
TR-68-FMOW,2014,,Michael Nelson
TG-02-IGPD,2014,,Kelly Johnson
AD-42-MNDL,2014,,Melissa Green
BZ-68-YHUE,2014,,James Hill
NI-02-EOKQ,2014,,Lindsey Jones
GQ-31-QASD,2014,,Tina Montgomery
UA-54-OONI,2014,,Brian Cortez
LV-74-HDAN,2014,,Melissa Saunders
JM-29-NRCL,2014,,Brian Russell
JP-86-TNMC,2014,,Cheryl Bailey
LB-95-YDKY,2014,,Robert Mcdonald
CO-50-IEWB,2014,,Mario Gentry
FJ-29-CKSN,2014,,Robert Robinson
HU-29-AADI,2014,,Alejandra Winters
TR-57-FTTI,2014,,Jerome Atkinson
DK-43-OIHE,2014,"Winner of Cook-Henry Chess Trials, 2014 | ",Xavier Curtis
HU-04-YHYZ,2014,,Timothy Bradshaw
HU-29-PTVK,2014,,Courtney Green
KW-63-YBAS,2014,,Mark Jordan
KM-93-XBYM,2014,,Cory Rivera
KN-14-FVCJ,2014,,Brenda Rowe
IT-22-PEDI,2014,,Valerie Carter
PE-74-YWMW,2014,,Katherine Johnston
SV-56-RKSO,2014,,Curtis Castillo
PL-02-HSUM,2014,,Dr. Tracy Johnson MD
IL-21-NXNU,2014,,Robert Holt
LV-22-KLCK,2014,,Janet Cross
LV-05-SDQD,2014,,Sherri Benjamin
BE-77-WMCU,2014,,Sabrina Murphy
AG-15-AXPD,2014,,Sheila Graham
MH-82-QUQQ,2014,,Lisa Yoder
KI-46-KMTM,2014,,Ronald Crawford
PE-26-QKES,2014,,David Mccoy
BG-23-MXKP,2014,,Judith Campbell
TL-70-MEAZ,2014,,Jessica Peterson
HU-09-YOMF,2014,,Donald Morris
MU-86-NSQY,2014,,Kyle Vaughn
MZ-05-KSNB,2014,,April Hogan
FR-39-UXNL,2014,,Charles Yates
MH-94-NICB,2014,,Rebecca Ward
UG-10-ZAOH,2014,,Nicholas Luna
UY-44-XVGT,2014,,Erika Banks
NG-05-HXMK,2014,,Michael Cox
LI-60-WOQX,2014,,Alexis Delacruz
GT-92-SZTI,2014,,Aaron Francis
PK-91-BGEQ,2014,,Gail Gray
CZ-29-TDVC,2014,,Francis Yang
KW-92-WXWG,2014,,Crystal Wilson
IL-26-LONT,2014,,David Davis
NE-47-KTQW,2014,,Brandon Wright
UA-48-LSQA,2014,,Crystal Morrison
VE-17-BHJS,2014,,Paula Stewart
KH-50-AIMN,2014,,Sandra Miller
SL-08-MBHF,2014,,Mark Hoover
GW-86-YTJE,2014,,Randy Taylor
NR-37-LBDQ,2014,,Arthur Archer
SC-46-EEDI,2014,,Maria Frazier
SE-82-ZZGF,2014,,Makayla Munoz
AD-79-YSPZ,2014,,Daniel Boyd
TH-41-ZNWM,2014,,Norma Phillips
GH-54-LLPG,2014,,Shawn Underwood
AE-40-YCAI,2014,,Sarah Jenkins
CU-98-EPQF,2014,,Jennifer Nielsen
MV-69-PAUV,2014,,Andrea Grant
SZ-77-EHSK,2014,,Jessica James
BJ-13-XTDN,2014,,Timothy Combs
BN-80-KGLB,2014,,James Miller
UA-46-DCPW,2014,,Paula Johnson
FI-41-VHDK,2014,,Anita Martinez
EC-20-XXUI,2014,,Tricia Stewart
SD-13-JWTY,2014,,Nichole Farmer
CU-26-GMMN,2014,,Jeremy Myers
MW-95-LWZC,2014,,Karen Hughes
MW-01-ITZV,2014,,Whitney Eaton
TL-07-MAKC,2014,,Gina Williams
CM-45-YLHD,2014,,Mr. Shawn Koch
AO-18-FTBD,2014,,John Blake
MM-70-AGQY,2014,,Ashley Heath
TM-20-OTQH,2014,,Amanda Johns
AU-61-MMXA,2014,,Heather Ochoa
BF-88-OAVJ,2014,,Sean Moran
DK-82-WVZZ,2014,,Anthony Johnson
SL-59-FQXF,2014,,Peter Daugherty
PK-99-OPMV,2014,,Rebecca Moore
CD-02-ODUL,2014,,John Henry
MR-53-KAJP,2014,,Kyle Marshall
LI-08-UUZW,2014,,Mr. Robert Barton
UA-06-UVKH,2014,,Tina Martinez
AL-40-YJDQ,2014,,Jeffery Graves
AT-05-UEED,2014,,Lisa Henry
SM-24-CANE,2014,,Miss Rebecca Mckinney
KI-87-ZMPR,2014,,Katherine Durham
HR-90-QFCS,2014,,Timothy Warren
JO-56-JMGK,2014,,James Craig
MV-90-WBRM,2014,,Lisa Cruz
GQ-40-UVRW,2014,,Jack Sharp
NZ-33-LNWS,2014,,Nicole Porter
SI-76-PKYV,2014,,Jasmine Cardenas
NA-49-YKOQ,2014,,Gregory Brown
AG-21-SLRC,2014,,Pamela Martin
NL-29-EKUS,2014,,Jason Garcia
BF-35-YGKH,2014,,Carol Diaz DDS
KM-57-HSSD,2014,,Teresa Collins
SR-46-PNHC,2014,,Robert Levine
CI-80-TJEJ,2014,,Brittany Gibbs
CG-37-NPAV,2014,,Nancy Ellison
VE-85-IUOQ,2014,,Sarah Price
CL-99-URGW,2014,,Heather Jimenez
GW-32-XCHV,2014,,Robert Curtis
RS-34-ZREF,2014,,Jennifer Avila
FI-16-HYNO,2014,,Susan Whitehead
CV-17-ZXZF,2014,,Lance Perez
EC-02-XACV,2014,,Traci Kennedy
BJ-54-EVZB,2014,,Cindy Sanders
BS-41-YBDJ,2014,,Robert Rowe
MZ-76-AROZ,2014,,Kimberly Hansen
DZ-06-VVHG,2014,,Caitlin Bradley
KZ-02-OQND,2014,,Eric Lewis
GR-12-UISL,2014,,Gary Williams
TO-48-PXGC,2014,,Jerry Washington
UG-36-ITCE,2014,,Jessica Long
AO-85-FKST,2014,,Michael Martin
HR-88-BWXB,2014,,Jacqueline Ball MD
AF-51-CQRL,2014,,Chad Steele
BN-95-GQTF,2014,,Peggy Moore
UG-89-PTFL,2014,,Charles Wolf
SE-23-XEZR,2014,,John Russell
MZ-73-JMIR,2014,,Patricia Bowman
FJ-38-DFBK,2014,,Cassie Morrison
LI-79-MYVD,2014,,David Holt
UA-74-IGHR,2014,,Duane Hunt DVM
PG-04-WIPE,2014,,Brandon Aguilar
PH-01-UGYN,2014,,Linda Douglas
CO-07-VXWU,2014,,Mrs. Teresa Greene MD
HU-50-YFUY,2014,,Julie Crosby
KI-37-ZJYS,2014,,Angela Meyer
TJ-45-XQUZ,2014,,Cathy Jones
BA-57-HCFZ,2014,,Brett Cox
TT-40-DGEK,2014,,Brianna Bean
SK-12-KOCI,2014,,Andrew Larsen
KG-94-BSUI,2014,,Angela Liu
LA-09-ULQO,2014,,Jennifer Walker
GE-48-EBJN,2014,,Susan Whitney
RU-65-XUNP,2014,,Jay Carter
MT-24-DQVW,2014,,Shawn Perez
TH-96-CSVY,2014,,Shelly Stewart
TM-64-TAKC,2014,,Robert Hill
MA-68-GEID,2014,,Angela Roth
BG-49-DXZZ,2014,,George Mccarthy
MR-13-BSFU,2014,,Shane Fox
HR-18-EYFP,2014,,Logan Hanson
SE-65-GLVV,2014,,Christian Simpson
PS-54-CEHS,2014,,Mr. Daniel Cunningham
NO-05-CKDY,2014,,Valerie Dixon
BH-08-WPVD,2014,,Logan Gonzalez
EG-40-QXUW,2014,,Timothy Johnson
CA-27-NOCK,2014,,Caroline Miller
TD-07-NHFS,2014,,Joshua Wade
AF-97-VZQG,2014,,Hannah Harrison
BN-98-OSRX,2014,,Spencer Mcmahon
GE-19-KBYQ,2014,,Deborah Williams
DE-77-BMRR,2014,,Dale Grimes
UZ-77-IBGD,2014,"Runner-Up of Armstrong, Cooper and Owens Chess Tournament, 2014 | ",Keith Taylor
PA-76-HJXE,2014,,Roger Page
BA-71-MJCD,2014,,Tammy Sanchez
TR-75-AZQH,2014,,Mark Newton
KP-41-IPDM,2014,,Richard Weiss
SK-71-SAEO,2014,,Brian Tran
TW-18-ZGXM,2014,,Katelyn Anderson
GB-72-VKIS,2014,,Jennifer Campbell
RW-85-LQSM,2014,,Matthew Mcbride
MG-37-UALP,2014,,Erin Baker
BG-01-TZGG,2014,,Kenneth Daniels
MK-78-NATN,2014,,Gabriel Leonard
PA-44-LZUJ,2014,,Richard Pierce
NL-70-XUGG,2014,,Stacey Miller
ST-44-PBJA,2014,,Kimberly Lewis
KG-17-STQW,2014,,Timothy Flores
ET-80-OLAF,2014,,Felicia Kennedy
GY-62-VNAL,2014,,Matthew Lucas
MT-22-TMVD,2014,,Amanda Love
IQ-44-DSTM,2014,,Justin Casey
DO-68-VNGZ,2014,,Trevor Gonzalez
ZW-62-TARA,2014,,Anita Reid
SG-18-SQSJ,2014,,David Martin
BO-28-CSVC,2014,,Stephen Tate
IT-31-HZOU,2014,,Todd Stevens
SN-75-RZCF,2014,,Jessica Peterson
BW-14-YWIR,2014,,Danny Rowland
LY-60-RNOT,2014,,David Garcia
VU-53-PQBI,2014,,Angela Stafford
SD-85-VKAT,2014,,Benjamin Ramos
KM-80-YSMR,2014,,April Jordan
EE-90-WZYM,2014,,Kimberly Rasmussen
VN-41-HNEV,2014,,Jason Mckinney
KH-06-NXMS,2014,,Katherine Jenkins
BB-77-IFNE,2014,,Trevor Hill
PK-23-DZBO,2014,,Wayne Fischer
DE-93-JWFT,2014,"Winner of Hopkins-Atkins Chess Contest, 2014 | ",John Davis
CO-98-BBWZ,2014,,Daniel Grant
BA-51-EOIN,2014,,Christopher Lee
MW-67-GLLF,2014,,Deanna Haley
DK-20-JDCB,2014,,Mark Cole
MK-77-VZCH,2014,,Richard Greene
GE-06-AGFT,2014,,Shaun Brown
AE-75-VRXL,2014,,Cynthia Velasquez
IR-73-WFCN,2014,,Bobby Frank
IQ-71-WNSV,2014,,Laura Kline
GR-95-CXYT,2014,,Teresa Stephens
CN-95-SXQD,2014,,Timothy Rivera
ZM-96-GNEC,2014,,Teresa Freeman
BY-88-UYOA,2014,,Travis Miller
KN-45-CBGC,2014,,Stacy Grant
BD-49-QBOO,2014,,Janet Washington
AM-28-UULE,2014,,Brandon Munoz
VC-54-LRXM,2014,,Steven George
MD-21-AHVQ,2014,,Gregory Sloan
SR-95-UIES,2014,,Eric Brock
GY-09-FNLL,2014,,Terri Hernandez
AD-66-QATC,2014,,Connie Rivas
BB-57-WSAL,2014,,Ian Jordan
GR-41-RJSR,2014,,Sabrina Brewer
HU-09-FECM,2014,,Marcus Harris
CZ-60-WFMK,2014,,Justin Joseph
NP-69-EVNC,2014,,Ashley Carlson
GR-60-EKME,2014,,Mrs. Deanna Harrison DVM
CR-73-CPVJ,2014,,Andrew Peterson
TN-75-CJTD,2014,,Jessica Ramirez
LI-06-QSBU,2014,,Cynthia Miller
CV-05-CPVI,2014,,Aaron Lee
PS-94-PROE,2014,"Runner-Up of Ramos PLC Chess Trials, 2014 | ",David Murray
IR-10-VKVY,2014,,Juan Coleman
BE-95-JILO,2014,,Brian Miller
LK-57-OOGN,2014,,Colin Pennington
JM-28-LJEV,2014,,Kimberly Cherry
KP-33-QAPQ,2014,,Joshua Edwards
KZ-27-WPSR,2014,,Martin Jones
BS-44-UBMB,2014,,Russell Murray
HR-41-NCFI,2014,,Danielle Sanchez
SL-67-YBFZ,2014,,Karen Lowe
KZ-98-HLSN,2014,,Justin Atkinson
MX-98-ELYY,2014,,Matthew Jordan
AM-14-OIUO,2014,,John Perry
SZ-20-GYCG,2014,,Michelle Carrillo
NI-25-MBLX,2014,,Jeffrey Jackson
AD-31-KBXC,2014,,Gabriel Sanchez
EG-12-ZRNW,2014,,Kyle Lee
BW-09-SSIG,2014,,Philip Knight
BJ-22-XLWE,2014,,Anna Fitzgerald
LI-51-NUUA,2014,"Runner-Up of Cook-Henry Chess Trials, 2014 | ",Philip Black
GD-41-FXUY,2014,,Jennifer Miller
MU-33-POEY,2014,,Dana Jones
BD-45-CDCM,2014,,Amanda Ruiz
LS-29-QSTX,2014,,Matthew Daniels
DK-44-QLYV,2014,,Lisa Palmer
TG-53-SZJQ,2014,,Gina Nichols
SE-58-MWSI,2014,,Trevor Anderson
OM-95-FQXL,2014,,Logan Jones
AT-29-JFKS,2014,,Anthony Jones
FI-54-YLLI,2014,,Erica Ortega
FR-92-EJDA,2014,,Krista Ali
ME-33-OQHF,2014,,John Moore
TJ-38-HARG,2014,,Robert Rodriguez
AD-92-DXBL,2014,,David Stevenson
AO-42-JGCM,2014,,Amy Deleon
CU-92-DUYS,2014,,Adam Wood
PY-87-BRFV,2014,,Tina Hunt
TM-90-JVRL,2014,,Peter Reid
KE-78-CLHP,2014,,Derek Garcia
VN-02-DPSU,2014,,Brianna Hoover
UZ-75-UBAD,2014,,Courtney Palmer
AG-92-JLBU,2014,,Monica Holmes
TH-01-GQJT,2014,,Matthew Liu
TG-34-FGGJ,2014,,Justin Melendez
AU-59-VLQR,2014,,Julia Campbell
JM-66-ABLC,2014,,Zachary Flores
VC-25-ZVJG,2014,,Kelly Flores
CO-30-SNMV,2014,,Anne Wise
DZ-84-RQTE,2014,,Gloria Ponce
MY-91-HSGH,2014,,Annette Roman
NZ-30-JOCM,2014,,Melissa Brown
TJ-26-HMOE,2014,,Ryan Herrera
VU-87-JQIT,2014,,Heather Barnes
